buf_size,prod_or_cons,pk_config,is_fair,randomization,operation_nou
100000,true,100,false,false,3319
100000,false,100,false,false,11698
100000,true,100,false,false,12169
100000,false,100,false,false,8252
100000,true,100,false,false,12169
100000,false,100,false,false,12169
100000,true,100,false,false,12169
100000,false,100,false,false,12169
100000,true,100,false,false,12169
100000,false,100,false,false,12169
100000,true,100,false,false,12168
100000,false,100,false,false,12169
100000,true,100,false,false,12169
100000,false,100,false,false,12169
100000,true,100,false,false,12169
100000,false,100,false,false,12169
100000,true,100,false,false,12049
100000,false,100,false,false,12169
100000,true,100,false,false,12169
100000,false,100,false,false,12169
100000,true,100,false,false,12169
100000,false,100,false,false,12154
100000,true,100,false,false,12169
100000,false,100,false,false,12169
100000,true,100,false,false,8859
100000,false,100,false,false,12168
100000,true,100,false,false,11287
100000,false,100,false,false,11942
100000,true,100,false,false,5396
100000,false,100,false,false,12168
100000,true,100,false,false,11053
100000,false,100,false,false,12168
100000,true,100,false,false,12159
100000,false,100,false,false,11566
100000,true,100,false,false,12168
100000,false,100,false,false,12168
100000,true,100,false,false,12168
100000,false,100,false,false,1702
100000,true,100,false,false,12168
100000,false,100,false,false,10565
100000,true,100,false,false,12168
100000,false,100,false,false,12168
100000,true,100,false,false,8930
100000,false,100,false,false,12046
100000,true,100,false,false,12168
100000,false,100,false,false,12168
100000,true,100,false,false,11873
100000,false,100,false,false,12168
100000,true,100,false,false,12168
100000,false,100,false,false,12168
100000,true,100,false,false,12168
100000,false,100,false,false,8092
100000,true,100,false,false,12168
100000,false,100,false,false,11199
100000,true,100,false,false,12151
100000,false,100,false,false,12151
100000,true,100,false,false,10843
100000,false,100,false,false,12168
100000,true,100,false,false,8713
100000,false,100,false,false,12168
100000,true,100,false,false,10639
100000,false,100,false,false,12168
100000,true,100,false,false,12168
100000,false,100,false,false,12167
100000,true,100,false,false,11165
100000,false,100,false,false,12167
100000,true,100,false,false,8344
100000,false,100,false,false,12167
100000,true,100,false,false,12167
100000,false,100,false,false,8810
100000,true,100,false,false,12167
100000,false,100,false,false,6753
100000,true,1000,false,true,1048
100000,false,1000,false,true,1042
100000,true,1000,false,true,1041
100000,false,1000,false,true,945
100000,true,1000,false,true,1049
100000,false,1000,false,true,1049
100000,true,1000,false,true,24
100000,false,1000,false,true,1048
100000,true,1000,false,true,1038
100000,false,1000,false,true,1044
100000,true,1000,false,true,14
100000,false,1000,false,true,419
100000,true,1000,false,true,1046
100000,false,1000,false,true,1042
100000,true,1000,false,true,14
100000,false,1000,false,true,3
100000,true,1000,false,true,924
100000,false,1000,false,true,26
100000,true,1000,false,true,1044
100000,false,1000,false,true,1044
100000,true,1000,false,true,1043
100000,false,1000,false,true,1043
100000,true,1000,false,true,1043
100000,false,1000,false,true,1040
100000,true,1000,false,true,3
100000,false,1000,false,true,10
100000,true,1000,false,true,1040
100000,false,1000,false,true,16
100000,true,1000,false,true,1043
100000,false,1000,false,true,298
100000,true,1000,false,true,902
100000,false,1000,false,true,1042
100000,true,1000,false,true,2
100000,false,1000,false,true,944
100000,true,1000,false,true,1006
100000,false,1000,false,true,1042
100000,true,1000,false,true,1041
100000,false,1000,false,true,1030
100000,true,1000,false,true,1041
100000,false,1000,false,true,26
100000,true,1000,false,true,1037
100000,false,1000,false,true,1040
100000,true,1000,false,true,1041
100000,false,1000,false,true,1041
100000,true,1000,false,true,1039
100000,false,1000,false,true,729
100000,true,1000,false,true,15
100000,false,1000,false,true,1012
100000,true,1000,false,true,1038
100000,false,1000,false,true,15
100000,true,1000,false,true,0
100000,false,1000,false,true,1038
100000,true,1000,false,true,1029
100000,false,1000,false,true,917
100000,true,1000,false,true,14
100000,false,1000,false,true,1033
100000,true,1000,false,true,970
100000,false,1000,false,true,1040
100000,true,1000,false,true,1040
100000,false,1000,false,true,1039
100000,true,1000,false,true,1039
100000,false,1000,false,true,1029
100000,true,1000,false,true,1037
100000,false,1000,false,true,1038
100000,true,1000,false,true,1034
100000,false,1000,false,true,309
100000,true,1000,false,true,1039
100000,false,1000,false,true,1039
100000,true,1000,false,true,1039
100000,false,1000,false,true,4
100000,true,1000,false,true,1039
100000,false,1000,false,true,765
100000,true,1000,false,true,1038
100000,false,1000,false,true,1038
100000,true,1000,false,true,1037
100000,false,1000,false,true,1036
100000,true,1000,false,true,1038
100000,false,1000,false,true,994
100000,true,1000,false,true,1029
100000,false,1000,false,true,1038
100000,true,1000,false,true,1038
100000,false,1000,false,true,1038
100000,true,1000,false,true,1021
100000,false,1000,false,true,1037
100000,true,1000,false,true,1038
100000,false,1000,false,true,1024
100000,true,1000,false,true,986
100000,false,1000,false,true,1034
100000,true,1000,false,true,1035
100000,false,1000,false,true,735
100000,true,1000,false,true,698
100000,false,1000,false,true,1037
100000,true,1000,false,true,1038
100000,false,1000,false,true,185
100000,true,1000,false,true,1037
100000,false,1000,false,true,1035
100000,true,1000,false,true,1037
100000,false,1000,false,true,1036
100000,true,1000,false,true,1031
100000,false,1000,false,true,707
100000,true,1000,false,true,947
100000,false,1000,false,true,986
100000,true,1000,false,true,1036
100000,false,1000,false,true,6
100000,true,1000,false,true,1037
100000,false,1000,false,true,798
100000,true,1000,false,true,9
100000,false,1000,false,true,1037
100000,true,1000,false,true,17
100000,false,1000,false,true,18
100000,true,1000,false,true,14
100000,false,1000,false,true,6
100000,true,1000,false,true,1037
100000,false,1000,false,true,289
100000,true,1000,false,true,1037
100000,false,1000,false,true,999
100000,true,1000,false,true,1037
100000,false,1000,false,true,0
100000,true,1000,false,true,1036
100000,false,1000,false,true,1015
100000,true,1000,false,true,1033
100000,false,1000,false,true,1034
100000,true,1000,false,true,1032
100000,false,1000,false,true,0
100000,true,1000,false,true,941
100000,false,1000,false,true,1036
100000,true,1000,false,true,120
100000,false,1000,false,true,1036
100000,true,1000,false,true,1035
100000,false,1000,false,true,1017
100000,true,1000,false,true,1036
100000,false,1000,false,true,1036
100000,true,1000,false,true,1036
100000,false,1000,false,true,403
100000,true,1000,false,true,1036
100000,false,1000,false,true,1031
100000,true,1000,false,true,1036
100000,false,1000,false,true,1034
100000,true,1000,false,true,1034
100000,false,1000,false,true,787
100000,true,1000,false,true,550
100000,false,1000,false,true,1030
100000,true,1000,false,true,901
100000,false,1000,false,true,1034
100000,true,1000,false,true,1035
100000,false,1000,false,true,1035
100000,true,1000,false,true,291
100000,false,1000,false,true,1034
100000,true,1000,false,true,1035
100000,false,1000,false,true,30
100000,true,1000,false,true,1026
100000,false,1000,false,true,1035
100000,true,1000,false,true,1033
100000,false,1000,false,true,1035
100000,true,1000,false,true,11
100000,false,1000,false,true,12
100000,true,1000,false,true,1035
100000,false,1000,false,true,1
100000,true,1000,false,true,1035
100000,false,1000,false,true,1033
100000,true,1000,false,true,1035
100000,false,1000,false,true,1031
100000,true,1000,false,true,1029
100000,false,1000,false,true,1033
100000,true,1000,false,true,1035
100000,false,1000,false,true,1035
100000,true,1000,false,true,489
100000,false,1000,false,true,1
100000,true,1000,false,true,1026
100000,false,1000,false,true,1035
100000,true,1000,false,true,1032
100000,false,1000,false,true,1035
100000,true,1000,false,true,14
100000,false,1000,false,true,577
100000,true,1000,false,true,1034
100000,false,1000,false,true,17
100000,true,1000,false,true,1017
100000,false,1000,false,true,1034
100000,true,1000,false,true,1031
100000,false,1000,false,true,1034
100000,true,1000,false,true,1034
100000,false,1000,false,true,1034
100000,true,1000,false,true,805
100000,false,1000,false,true,1034
100000,true,1000,false,true,1034
100000,false,1000,false,true,435
100000,true,1000,false,true,1033
100000,false,1000,false,true,1034
100000,true,1000,false,true,1030
100000,false,1000,false,true,1033
100000,true,1000,false,true,1034
100000,false,1000,false,true,1032
100000,true,1000,false,true,1033
100000,false,1000,false,true,679
100000,true,1000,false,true,539
100000,false,1000,false,true,961
100000,true,1000,false,true,14
100000,false,1000,false,true,1034
100000,true,1000,false,true,1034
100000,false,1000,false,true,1034
100000,true,1000,false,true,1033
100000,false,1000,false,true,0
100000,true,1000,false,true,560
100000,false,1000,false,true,1032
100000,true,1000,false,true,26
100000,false,1000,false,true,241
100000,true,1000,false,true,1033
100000,false,1000,false,true,1033
100000,true,1000,false,true,13
100000,false,1000,false,true,541
100000,true,1000,false,true,1033
100000,false,1000,false,true,1032
100000,true,1000,false,true,697
100000,false,1000,false,true,1014
100000,true,1000,false,true,1031
100000,false,1000,false,true,1033
100000,true,1000,false,true,1033
100000,false,1000,false,true,1033
100000,true,1000,false,true,1021
100000,false,1000,false,true,1033
100000,true,1000,false,true,1027
100000,false,1000,false,true,1025
100000,true,1000,false,true,1031
100000,false,1000,false,true,764
100000,true,1000,false,true,2
100000,false,1000,false,true,1033
100000,true,1000,false,true,1029
100000,false,1000,false,true,1033
100000,true,1000,false,true,1033
100000,false,1000,false,true,1033
100000,true,1000,false,true,1033
100000,false,1000,false,true,1033
100000,true,1000,false,true,1033
100000,false,1000,false,true,6
100000,true,1000,false,true,12
100000,false,1000,false,true,891
100000,true,1000,false,true,15
100000,false,1000,false,true,1032
100000,true,1000,false,true,1033
100000,false,1000,false,true,786
100000,true,1000,false,true,1013
100000,false,1000,false,true,1032
100000,true,1000,false,true,16
100000,false,1000,false,true,1029
100000,true,1000,false,true,1007
100000,false,1000,false,true,2
100000,true,1000,false,true,704
100000,false,1000,false,true,1032
100000,true,1000,false,true,1029
100000,false,1000,false,true,512
100000,true,1000,false,true,26
100000,false,1000,false,true,1028
100000,true,1000,false,true,730
100000,false,1000,false,true,1032
100000,true,1000,false,true,1032
100000,false,1000,false,true,0
100000,true,1000,false,true,1030
100000,false,1000,false,true,689
100000,true,1000,false,true,10
100000,false,1000,false,true,1032
100000,true,1000,false,true,5
100000,false,1000,false,true,6
100000,true,1000,false,true,1032
100000,false,1000,false,true,942
100000,true,1000,false,true,590
100000,false,1000,false,true,1032
100000,true,1000,false,true,1032
100000,false,1000,false,true,593
100000,true,1000,false,true,8
100000,false,1000,false,true,1032
100000,true,1000,false,true,942
100000,false,1000,false,true,1032
100000,true,1000,false,true,906
100000,false,1000,false,true,1032
100000,true,1000,false,true,1032
100000,false,1000,false,true,1032
100000,true,1000,false,true,738
100000,false,1000,false,true,773
100000,true,1000,false,true,1032
100000,false,1000,false,true,1031
100000,true,1000,false,true,1031
100000,false,1000,false,true,7
100000,true,1000,false,true,1031
100000,false,1000,false,true,1
100000,true,1000,false,true,1031
100000,false,1000,false,true,1031
100000,true,1000,false,true,1031
100000,false,1000,false,true,1031
100000,true,1000,false,true,178
100000,false,1000,false,true,943
100000,true,1000,false,true,538
100000,false,1000,false,true,1031
100000,true,1000,false,true,1031
100000,false,1000,false,true,1031
100000,true,1000,false,true,519
100000,false,1000,false,true,865
100000,true,1000,false,true,1026
100000,false,1000,false,true,1030
100000,true,1000,false,true,650
100000,false,1000,false,true,842
100000,true,1000,false,true,1031
100000,false,1000,false,true,1015
100000,true,1000,false,true,1028
100000,false,1000,false,true,0
100000,true,1000,false,true,1031
100000,false,1000,false,true,18
100000,true,1000,false,true,1031
100000,false,1000,false,true,1031
100000,true,1000,false,true,1031
100000,false,1000,false,true,1031
100000,true,1000,false,true,1031
100000,false,1000,false,true,1029
100000,true,1000,false,true,1030
100000,false,1000,false,true,1031
100000,true,1000,false,true,1031
100000,false,1000,false,true,1027
100000,true,1000,false,true,1031
100000,false,1000,false,true,532
100000,true,1000,false,true,950
100000,false,1000,false,true,1020
100000,true,1000,false,true,1016
100000,false,1000,false,true,1031
100000,true,1000,false,true,1009
100000,false,1000,false,true,762
100000,true,1000,false,true,1030
100000,false,1000,false,true,1030
100000,true,1000,false,true,321
100000,false,1000,false,true,1019
100000,true,1000,false,true,1030
100000,false,1000,false,true,1030
100000,true,1000,false,true,1028
100000,false,1000,false,true,0
100000,true,1000,false,true,381
100000,false,1000,false,true,416
100000,true,1000,false,true,1
100000,false,1000,false,true,1030
100000,true,1000,false,true,829
100000,false,1000,false,true,668
100000,true,1000,false,true,1024
100000,false,1000,false,true,1030
100000,true,1000,false,true,1030
100000,false,1000,false,true,0
100000,true,1000,false,true,1030
100000,false,1000,false,true,427
100000,true,1000,false,true,1022
100000,false,1000,false,true,1030
100000,true,1000,false,true,1030
100000,false,1000,false,true,774
100000,true,1000,false,true,740
100000,false,1000,false,true,1030
100000,true,1000,false,true,883
100000,false,1000,false,true,1028
100000,true,1000,false,true,4
100000,false,1000,false,true,2
100000,true,1000,false,true,533
100000,false,1000,false,true,1030
100000,true,1000,false,true,355
100000,false,1000,false,true,1030
100000,true,1000,false,true,1027
100000,false,1000,false,true,1027
100000,true,1000,false,true,1030
100000,false,1000,false,true,1025
100000,true,1000,false,true,1028
100000,false,1000,false,true,1030
100000,true,1000,false,true,937
100000,false,1000,false,true,132
100000,true,1000,false,true,1030
100000,false,1000,false,true,1030
100000,true,1000,false,true,1030
100000,false,1000,false,true,0
100000,true,1000,false,true,1028
100000,false,1000,false,true,1030
100000,true,1000,false,true,575
100000,false,1000,false,true,1027
100000,true,1000,false,true,1029
100000,false,1000,false,true,1029
100000,true,1000,false,true,626
100000,false,1000,false,true,986
100000,true,1000,false,true,1028
100000,false,1000,false,true,1029
100000,true,1000,false,true,1029
100000,false,1000,false,true,891
100000,true,1000,false,true,1028
100000,false,1000,false,true,1029
100000,true,1000,false,true,1025
100000,false,1000,false,true,1029
100000,true,1000,false,true,1022
100000,false,1000,false,true,1021
100000,true,1000,false,true,143
100000,false,1000,false,true,11
100000,true,1000,false,true,1027
100000,false,1000,false,true,972
100000,true,1000,false,true,13
100000,false,1000,false,true,1029
100000,true,1000,false,true,798
100000,false,1000,false,true,7
100000,true,1000,false,true,1029
100000,false,1000,false,true,1029
100000,true,1000,false,true,1029
100000,false,1000,false,true,13
100000,true,1000,false,true,3
100000,false,1000,false,true,0
100000,true,1000,false,true,1025
100000,false,1000,false,true,1029
100000,true,1000,false,true,1028
100000,false,1000,false,true,1029
100000,true,1000,false,true,1025
100000,false,1000,false,true,1029
100000,true,1000,false,true,742
100000,false,1000,false,true,0
100000,true,1000,false,true,400
100000,false,1000,false,true,629
100000,true,1000,false,true,1029
100000,false,1000,false,true,1025
100000,true,1000,false,true,700
100000,false,1000,false,true,441
100000,true,1000,false,true,1023
100000,false,1000,false,true,1029
100000,true,1000,false,true,10
100000,false,1000,false,true,1029
100000,true,1000,false,true,1028
100000,false,1000,false,true,1029
100000,true,1000,false,true,1029
100000,false,1000,false,true,966
100000,true,1000,false,true,1029
100000,false,1000,false,true,1029
100000,true,1000,false,true,5
100000,false,1000,false,true,685
100000,true,1000,false,true,1027
100000,false,1000,false,true,1029
100000,true,1000,false,true,1029
100000,false,1000,false,true,1027
100000,true,1000,false,true,1028
100000,false,1000,false,true,168
100000,true,1000,false,true,1028
100000,false,1000,false,true,116
100000,true,1000,false,true,1028
100000,false,1000,false,true,1028
100000,true,1000,false,true,1028
100000,false,1000,false,true,1028
100000,true,1000,false,true,1028
100000,false,1000,false,true,1028
100000,true,1000,false,true,1027
100000,false,1000,false,true,193
100000,true,1000,false,true,830
100000,false,1000,false,true,1028
100000,true,1000,false,true,822
100000,false,1000,false,true,10
100000,true,1000,false,true,1026
100000,false,1000,false,true,1028
100000,true,1000,false,true,1028
100000,false,1000,false,true,0
100000,true,1000,false,true,1028
100000,false,1000,false,true,1023
100000,true,1000,false,true,1028
100000,false,1000,false,true,1
100000,true,1000,false,true,1011
100000,false,1000,false,true,917
100000,true,1000,false,true,1028
100000,false,1000,false,true,1028
100000,true,1000,false,true,1027
100000,false,1000,false,true,1028
100000,true,1000,false,true,1028
100000,false,1000,false,true,1028
100000,true,1000,false,true,338
100000,false,1000,false,true,635
100000,true,1000,false,true,1028
100000,false,1000,false,true,365
100000,true,1000,false,true,1
100000,false,1000,false,true,1028
100000,true,1000,false,true,0
100000,false,1000,false,true,680
100000,true,1000,false,true,1028
100000,false,1000,false,true,702
100000,true,1000,false,true,510
100000,false,1000,false,true,359
100000,true,1000,false,true,1026
100000,false,1000,false,true,1028
100000,true,1000,false,true,1028
100000,false,1000,false,true,1028
100000,true,1000,false,true,1028
100000,false,1000,false,true,1028
100000,true,1000,false,true,1028
100000,false,1000,false,true,1027
100000,true,1000,false,true,903
100000,false,1000,false,true,800
100000,true,1000,false,true,8
100000,false,1000,false,true,5
100000,true,1000,false,true,1028
100000,false,1000,false,true,1028
100000,true,1000,false,true,1026
100000,false,1000,false,true,530
100000,true,1000,false,true,1028
100000,false,1000,false,true,1028
100000,true,1000,false,true,1028
100000,false,1000,false,true,1028
100000,true,1000,false,true,990
100000,false,1000,false,true,975
100000,true,1000,false,true,1028
100000,false,1000,false,true,1027
100000,true,1000,false,true,1025
100000,false,1000,false,true,1027
100000,true,1000,false,true,1026
100000,false,1000,false,true,1026
100000,true,1000,false,true,1000
100000,false,1000,false,true,1027
100000,true,1000,false,true,2
100000,false,1000,false,true,1024
100000,true,1000,false,true,1014
100000,false,1000,false,true,1027
100000,true,1000,false,true,894
100000,false,1000,false,true,1021
100000,true,1000,false,true,1003
100000,false,1000,false,true,1022
100000,true,1000,false,true,1027
100000,false,1000,false,true,1027
100000,true,1000,false,true,909
100000,false,1000,false,true,7
100000,true,1000,false,true,1027
100000,false,1000,false,true,683
100000,true,1000,false,true,1
100000,false,1000,false,true,2
100000,true,1000,false,true,1026
100000,false,1000,false,true,1021
100000,true,1000,false,true,1027
100000,false,1000,false,true,1023
100000,true,1000,false,true,116
100000,false,1000,false,true,1027
100000,true,1000,false,true,1027
100000,false,1000,false,true,8
100000,true,1000,false,true,561
100000,false,1000,false,true,1025
100000,true,1000,false,true,1027
100000,false,1000,false,true,1027
100000,true,1000,false,true,1027
100000,false,1000,false,true,533
100000,true,1000,false,true,886
100000,false,1000,false,true,1027
100000,true,1000,false,true,1026
100000,false,1000,false,true,1021
100000,true,1000,false,true,1027
100000,false,1000,false,true,1026
100000,true,1000,false,true,1026
100000,false,1000,false,true,1026
100000,true,1000,false,true,1027
100000,false,1000,false,true,1027
100000,true,1000,false,true,847
100000,false,1000,false,true,1027
100000,true,1000,false,true,1027
100000,false,1000,false,true,1027
100000,true,1000,false,true,1027
100000,false,1000,false,true,1027
100000,true,1000,false,true,1022
100000,false,1000,false,true,135
100000,true,1000,false,true,1027
100000,false,1000,false,true,1025
100000,true,1000,false,true,1027
100000,false,1000,false,true,1026
100000,true,1000,false,true,1013
100000,false,1000,false,true,1020
100000,true,1000,false,true,132
100000,false,1000,false,true,1027
100000,true,1000,false,true,1027
100000,false,1000,false,true,4
100000,true,1000,false,true,699
100000,false,1000,false,true,1027
100000,true,1000,false,true,959
100000,false,1000,false,true,1027
100000,true,1000,false,true,1027
100000,false,1000,false,true,268
100000,true,1000,false,true,1027
100000,false,1000,false,true,1027
100000,true,1000,false,true,871
100000,false,1000,false,true,564
100000,true,1000,false,true,891
100000,false,1000,false,true,1013
100000,true,1000,false,true,1026
100000,false,1000,false,true,1011
100000,true,1000,false,true,6
100000,false,1000,false,true,128
100000,true,1000,false,true,1026
100000,false,1000,false,true,0
100000,true,1000,false,true,1026
100000,false,1000,false,true,1026
100000,true,1000,false,true,1026
100000,false,1000,false,true,987
100000,true,1000,false,true,243
100000,false,1000,false,true,896
100000,true,1000,false,true,842
100000,false,1000,false,true,105
100000,true,1000,false,true,0
100000,false,1000,false,true,1025
100000,true,1000,false,true,1026
100000,false,1000,false,true,1025
100000,true,1000,false,true,124
100000,false,1000,false,true,1025
100000,true,1000,false,true,1026
100000,false,1000,false,true,963
100000,true,1000,false,true,245
100000,false,1000,false,true,1026
100000,true,1000,false,true,1026
100000,false,1000,false,true,1011
100000,true,1000,false,true,1025
100000,false,1000,false,true,1026
100000,true,1000,false,true,1022
100000,false,1000,false,true,0
100000,true,1000,false,true,1023
100000,false,1000,false,true,414
100000,true,1000,false,true,1022
100000,false,1000,false,true,1026
100000,true,1000,false,true,1023
100000,false,1000,false,true,1026
100000,true,1000,false,true,10
100000,false,1000,false,true,1026
100000,true,1000,false,true,1026
100000,false,1000,false,true,642
100000,true,1000,false,true,8
100000,false,1000,false,true,1026
100000,true,1000,false,true,842
100000,false,1000,false,true,1026
100000,true,1000,false,true,1026
100000,false,1000,false,true,1026
100000,true,1000,false,true,740
100000,false,1000,false,true,1026
100000,true,1000,false,true,468
100000,false,1000,false,true,1
100000,true,1000,false,true,1026
100000,false,1000,false,true,1026
100000,true,1000,false,true,1026
100000,false,1000,false,true,2
100000,true,1000,false,true,1026
100000,false,1000,false,true,1021
100000,true,1000,false,true,1026
100000,false,1000,false,true,445
100000,true,1000,false,true,2
100000,false,1000,false,true,1026
100000,true,1000,false,true,326
100000,false,1000,false,true,1026
100000,true,1000,false,true,1026
100000,false,1000,false,true,453
100000,true,1000,false,true,1022
100000,false,1000,false,true,598
100000,true,1000,false,true,1026
100000,false,1000,false,true,8
100000,true,1000,false,true,1026
100000,false,1000,false,true,1025
100000,true,1000,false,true,1021
100000,false,1000,false,true,1026
100000,true,1000,false,true,1021
100000,false,1000,false,true,1026
100000,true,1000,false,true,1026
100000,false,1000,false,true,1026
100000,true,1000,false,true,945
100000,false,1000,false,true,1026
100000,true,1000,false,true,0
100000,false,1000,false,true,1025
100000,true,1000,false,true,1025
100000,false,1000,false,true,906
100000,true,1000,false,true,1025
100000,false,1000,false,true,1018
100000,true,1000,false,true,1024
100000,false,1000,false,true,57
100000,true,1000,false,true,1025
100000,false,1000,false,true,1011
100000,true,1000,false,true,1025
100000,false,1000,false,true,2
100000,true,1000,false,true,1025
100000,false,1000,false,true,1025
100000,true,1000,false,true,1022
100000,false,1000,false,true,1025
100000,true,1000,false,true,1025
100000,false,1000,false,true,1024
100000,true,1000,false,true,1025
100000,false,1000,false,true,9
100000,true,1000,false,true,942
100000,false,1000,false,true,1025
100000,true,1000,false,true,523
100000,false,1000,false,true,317
100000,true,1000,false,true,1006
100000,false,1000,false,true,1025
100000,true,1000,false,true,1021
100000,false,1000,false,true,1025
100000,true,1000,false,true,942
100000,false,1000,false,true,1025
100000,true,1000,false,true,1025
100000,false,1000,false,true,1025
100000,true,1000,false,true,7
100000,false,1000,false,true,1025
100000,true,1000,false,true,1025
100000,false,1000,false,true,803
100000,true,1000,false,true,1019
100000,false,1000,false,true,1017
100000,true,1000,false,true,1025
100000,false,1000,false,true,1025
100000,true,1000,false,true,1025
100000,false,1000,false,true,787
100000,true,1000,false,true,9
100000,false,1000,false,true,1025
100000,true,1000,false,true,1025
100000,false,1000,false,true,3
100000,true,1000,false,true,1022
100000,false,1000,false,true,784
100000,true,1000,false,true,1019
100000,false,1000,false,true,1025
100000,true,1000,false,true,408
100000,false,1000,false,true,1025
100000,true,1000,false,true,1025
100000,false,1000,false,true,1024
100000,true,1000,false,true,1025
100000,false,1000,false,true,1025
100000,true,1000,false,true,1025
100000,false,1000,false,true,1025
100000,true,1000,false,true,939
100000,false,1000,false,true,56
100000,true,1000,false,true,1025
100000,false,1000,false,true,1024
100000,true,1000,false,true,1025
100000,false,1000,false,true,1025
100000,true,1000,false,true,8
100000,false,1000,false,true,1025
100000,true,1000,false,true,1025
100000,false,1000,false,true,835
100000,true,1000,false,true,1025
100000,false,1000,false,true,1025
100000,true,1000,false,true,1025
100000,false,1000,false,true,928
100000,true,1000,false,true,101
100000,false,1000,false,true,1025
100000,true,1000,false,true,1025
100000,false,1000,false,true,1025
100000,true,1000,false,true,1025
100000,false,1000,false,true,974
100000,true,1000,false,true,87
100000,false,1000,false,true,1025
100000,true,1000,false,true,654
100000,false,1000,false,true,1023
100000,true,1000,false,true,65
100000,false,1000,false,true,1025
100000,true,1000,false,true,1025
100000,false,1000,false,true,1020
100000,true,1000,false,true,1025
100000,false,1000,false,true,1021
100000,true,1000,false,true,919
100000,false,1000,false,true,1025
100000,true,1000,false,true,1
100000,false,1000,false,true,3
100000,true,1000,false,true,1025
100000,false,1000,false,true,1025
100000,true,1000,false,true,1024
100000,false,1000,false,true,3
100000,true,1000,false,true,1001
100000,false,1000,false,true,5
100000,true,1000,false,true,1024
100000,false,1000,false,true,749
100000,true,1000,false,true,1024
100000,false,1000,false,true,1024
100000,true,1000,false,true,561
100000,false,1000,false,true,1
100000,true,1000,false,true,1
100000,false,1000,false,true,1024
100000,true,1000,false,true,1023
100000,false,1000,false,true,1024
100000,true,1000,false,true,960
100000,false,1000,false,true,425
100000,true,1000,false,true,1024
100000,false,1000,false,true,1024
100000,true,1000,false,true,1024
100000,false,1000,false,true,1024
100000,true,1000,false,true,1024
100000,false,1000,false,true,1024
100000,true,1000,false,true,1024
100000,false,1000,false,true,595
100000,true,1000,false,true,1024
100000,false,1000,false,true,1024
100000,true,1000,false,true,380
100000,false,1000,false,true,383
100000,true,1000,false,true,1024
100000,false,1000,false,true,5
100000,true,1000,false,true,1020
100000,false,1000,false,true,1024
100000,true,1000,false,true,1024
100000,false,1000,false,true,1024
100000,true,1000,false,true,1024
100000,false,1000,false,true,1024
100000,true,1000,false,true,1024
100000,false,1000,false,true,1024
100000,true,1000,false,true,542
100000,false,1000,false,true,1024
100000,true,1000,false,true,802
100000,false,1000,false,true,1024
100000,true,1000,false,true,1024
100000,false,1000,false,true,1017
100000,true,1000,false,true,1024
100000,false,1000,false,true,1024
100000,true,1000,false,true,700
100000,false,1000,false,true,1023
100000,true,1000,false,true,1024
100000,false,1000,false,true,1021
100000,true,1000,false,true,1002
100000,false,1000,false,true,1006
100000,true,1000,false,true,1024
100000,false,1000,false,true,976
100000,true,1000,false,true,948
100000,false,1000,false,true,694
100000,true,1000,false,true,60
100000,false,1000,false,true,884
100000,true,1000,false,true,998
100000,false,1000,false,true,1024
100000,true,1000,false,true,1024
100000,false,1000,false,true,875
100000,true,1000,false,true,1024
100000,false,1000,false,true,20
100000,true,1000,false,true,563
100000,false,1000,false,true,1022
100000,true,1000,false,true,214
100000,false,1000,false,true,1024
100000,true,1000,false,true,1024
100000,false,1000,false,true,1024
100000,true,1000,false,true,1024
100000,false,1000,false,true,1024
100000,true,1000,false,true,362
100000,false,1000,false,true,1023
100000,true,1000,false,true,381
100000,false,1000,false,true,1024
100000,true,1000,false,true,1024
100000,false,1000,false,true,748
100000,true,1000,false,true,1023
100000,false,1000,false,true,499
100000,true,1000,false,true,2
100000,false,1000,false,true,1020
100000,true,1000,false,true,1022
100000,false,1000,false,true,1023
100000,true,1000,false,true,1023
100000,false,1000,false,true,695
100000,true,1000,false,true,1023
100000,false,1000,false,true,1023
100000,true,1000,false,true,1023
100000,false,1000,false,true,2
100000,true,1000,false,true,1023
100000,false,1000,false,true,127
100000,true,1000,false,true,1022
100000,false,1000,false,true,761
100000,true,1000,false,true,1023
100000,false,1000,false,true,1020
100000,true,1000,false,true,1020
100000,false,1000,false,true,1023
100000,true,1000,false,true,545
100000,false,1000,false,true,1023
100000,true,1000,false,true,1023
100000,false,1000,false,true,742
100000,true,1000,false,true,1023
100000,false,1000,false,true,1023
100000,true,1000,false,true,1023
100000,false,1000,false,true,1022
100000,true,1000,false,true,1015
100000,false,1000,false,true,1023
100000,true,1000,false,true,1022
100000,false,1000,false,true,1022
100000,true,1000,false,true,401
100000,false,1000,false,true,662
100000,true,1000,false,true,235
100000,false,1000,false,true,1023
100000,true,1000,false,true,1020
100000,false,1000,false,true,1016
100000,true,1000,false,true,1022
100000,false,1000,false,true,202
100000,true,1000,false,true,1023
100000,false,1000,false,true,805
100000,true,1000,false,true,571
100000,false,1000,false,true,1023
100000,true,1000,false,true,1023
100000,false,1000,false,true,896
100000,true,1000,false,true,1023
100000,false,1000,false,true,1023
100000,true,1000,false,true,1021
100000,false,1000,false,true,914
100000,true,1000,false,true,874
100000,false,1000,false,true,1012
100000,true,1000,false,true,1019
100000,false,1000,false,true,1021
100000,true,1000,false,true,1
100000,false,1000,false,true,1
100000,true,1000,false,true,1023
100000,false,1000,false,true,1023
